Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,Label
2025-03-15 11:18:32.769031,-4.41,-6.47,-2.61,0.98,-0.83,-0.25,BicepCurl
2025-03-15 11:18:32.795884,-4.55,-6.33,-3.07,0.93,-0.62,-0.16,BicepCurl
2025-03-15 11:18:32.822907,-5.43,-7.00,-2.44,0.85,-0.64,-0.08,BicepCurl
2025-03-15 11:18:32.849575,-4.54,-7.28,-2.31,0.71,-0.52,-0.06,BicepCurl
2025-03-15 11:18:32.875454,-4.30,-7.09,-1.87,0.71,-0.07,-0.05,BicepCurl
2025-03-15 11:18:32.901051,-5.94,-6.78,-1.58,0.63,0.16,0.03,BicepCurl
2025-03-15 11:18:32.928005,-6.53,-6.90,-1.71,0.34,-0.13,-0.05,BicepCurl
2025-03-15 11:18:32.954655,-6.04,-7.38,-1.42,0.20,-0.33,-0.10,BicepCurl
2025-03-15 11:18:32.981278,-5.60,-7.37,-1.80,0.12,-0.23,-0.06,BicepCurl
2025-03-15 11:18:33.010292,-5.61,-7.53,-2.03,0.06,-0.01,0.03,BicepCurl
2025-03-15 11:18:33.034733,-5.63,-7.66,-1.93,-0.02,0.01,0.03,BicepCurl
2025-03-15 11:18:33.062096,-6.10,-7.24,-2.18,-0.07,-0.10,0.01,BicepCurl
2025-03-15 11:18:33.088528,-5.70,-7.26,-2.43,-0.08,0.01,0.03,BicepCurl
2025-03-15 11:18:33.115024,-5.73,-7.23,-1.83,-0.03,0.23,0.00,BicepCurl
2025-03-15 11:18:33.141594,-6.23,-7.23,-1.75,-0.14,-0.00,0.05,BicepCurl
2025-03-15 11:18:33.174607,-5.50,-7.69,-2.99,-0.18,0.06,0.04,BicepCurl
2025-03-15 11:18:33.200870,-5.71,-7.48,-2.51,-0.08,0.30,0.04,BicepCurl
2025-03-15 11:18:33.221865,-6.16,-7.51,-1.64,-0.12,0.35,-0.02,BicepCurl
2025-03-15 11:18:33.248435,-6.12,-7.15,-1.61,-0.32,0.24,0.01,BicepCurl
2025-03-15 11:18:33.277002,-5.95,-7.19,-1.82,-0.49,0.15,0.05,BicepCurl
2025-03-15 11:18:33.301867,-5.79,-6.71,-1.30,-0.70,0.08,0.13,BicepCurl
2025-03-15 11:18:33.328622,-5.48,-7.10,-1.92,-0.79,0.09,0.04,BicepCurl
2025-03-15 11:18:33.355714,-5.09,-6.93,-2.10,-0.91,0.31,0.11,BicepCurl
2025-03-15 11:18:33.385277,-4.99,-6.79,-3.22,-0.98,0.60,0.07,BicepCurl
2025-03-15 11:18:33.409505,-4.92,-6.72,-3.06,-1.03,0.91,0.16,BicepCurl
2025-03-15 11:18:33.436603,-5.06,-6.39,-2.76,-1.05,1.01,0.20,BicepCurl
2025-03-15 11:18:33.464625,-6.20,-5.49,-4.00,-1.22,0.75,0.16,BicepCurl
2025-03-15 11:18:33.492888,-5.63,-5.67,-4.42,-1.32,0.65,0.25,BicepCurl
2025-03-15 11:18:33.516680,-5.01,-6.09,-4.99,-1.28,0.84,0.16,BicepCurl
2025-03-15 11:18:33.542749,-5.30,-5.42,-4.41,-1.32,0.80,0.17,BicepCurl
2025-03-15 11:18:33.572924,-5.58,-5.58,-5.08,-1.47,0.59,0.12,BicepCurl
2025-03-15 11:18:33.595982,-4.91,-5.08,-6.15,-1.51,0.54,0.22,BicepCurl
2025-03-15 11:18:33.623329,-4.54,-5.07,-5.94,-1.45,0.77,0.20,BicepCurl
2025-03-15 11:18:33.649627,-4.32,-4.56,-6.73,-1.30,1.09,0.24,BicepCurl
2025-03-15 11:18:33.677305,-4.63,-4.15,-6.20,-1.33,1.02,0.32,BicepCurl
2025-03-15 11:18:33.703899,-4.66,-4.06,-6.88,-1.47,0.81,0.31,BicepCurl
2025-03-15 11:18:33.729690,-4.30,-3.66,-7.97,-1.56,0.77,0.16,BicepCurl
2025-03-15 11:18:33.756440,-4.36,-2.44,-6.03,-1.57,0.65,0.31,BicepCurl
2025-03-15 11:18:33.783319,-5.19,-2.24,-6.16,-1.86,0.08,0.31,BicepCurl
2025-03-15 11:18:33.809860,-3.44,-1.75,-9.88,-1.99,0.09,0.30,BicepCurl
2025-03-15 11:18:33.836710,-2.27,-1.30,-9.44,-1.65,0.77,0.46,BicepCurl
2025-03-15 11:18:33.865814,-3.11,-1.64,-7.93,-1.55,0.94,0.33,BicepCurl
2025-03-15 11:18:33.899739,-4.87,-1.22,-7.50,-2.01,0.57,0.21,BicepCurl
