Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,Label
2025-04-03 22:38:40.882536,0.66,10.20,-1.22,-0.23,-1.62,0.57,BicepCurl
2025-04-03 22:38:40.909153,0.95,9.72,-1.06,-0.25,-1.85,0.64,BicepCurl
2025-04-03 22:38:40.936271,1.60,9.56,-1.09,-0.28,-1.84,0.69,BicepCurl
2025-04-03 22:38:40.969038,1.38,9.91,-1.40,-0.34,-1.97,0.95,BicepCurl
2025-04-03 22:38:40.998124,2.68,9.84,-1.32,-0.18,-2.66,1.10,BicepCurl
2025-04-03 22:38:41.029751,4.79,9.95,-1.64,-0.16,-1.89,0.96,BicepCurl
2025-04-03 22:38:41.059930,3.22,8.95,-1.36,-0.26,-1.51,0.85,BicepCurl
2025-04-03 22:38:41.090606,4.50,7.95,-1.64,0.11,-2.45,0.93,BicepCurl
2025-04-03 22:38:41.121318,5.67,8.43,-2.04,0.33,-1.89,1.11,BicepCurl
2025-04-03 22:38:41.152084,4.35,8.41,-2.43,0.40,-1.80,1.20,BicepCurl
2025-04-03 22:38:41.185362,4.07,8.31,-2.76,0.62,-2.21,1.23,BicepCurl
2025-04-03 22:38:41.213640,5.02,8.32,-3.43,0.78,-1.93,1.20,BicepCurl
2025-04-03 22:38:41.267101,6.13,8.07,-4.83,1.02,-1.30,1.29,BicepCurl
2025-04-03 22:38:41.284214,6.28,8.33,-4.63,1.36,-0.90,1.37,BicepCurl
2025-04-03 22:38:41.310982,6.39,7.98,-5.17,1.63,-0.57,1.37,BicepCurl
2025-04-03 22:38:41.346532,6.61,8.28,-6.59,1.90,-0.32,1.65,BicepCurl
2025-04-03 22:38:41.378530,6.15,7.84,-7.06,2.23,-0.73,1.69,BicepCurl
2025-04-03 22:38:41.399511,7.21,7.07,-8.54,2.54,-0.62,1.76,BicepCurl
2025-04-03 22:38:41.429575,6.34,5.95,-7.53,2.87,-0.32,1.92,BicepCurl
2025-04-03 22:38:41.460257,6.54,5.11,-8.86,3.12,-0.17,1.86,BicepCurl
2025-04-03 22:38:41.492250,7.07,4.75,-7.97,3.25,0.21,1.90,BicepCurl
2025-04-03 22:38:41.528782,6.50,4.65,-8.15,3.27,0.54,1.86,BicepCurl
2025-04-03 22:38:41.559732,5.83,3.93,-7.25,3.24,0.12,1.94,BicepCurl
2025-04-03 22:38:41.583441,5.57,1.89,-6.09,3.12,0.02,1.88,BicepCurl
2025-04-03 22:38:41.622135,5.40,1.17,-5.81,3.07,-0.15,1.76,BicepCurl
2025-04-03 22:38:41.645966,5.04,0.19,-6.16,2.91,-0.04,1.69,BicepCurl
2025-04-03 22:38:41.678306,5.18,-1.17,-5.63,2.79,-0.39,1.49,BicepCurl
2025-04-03 22:38:41.708360,6.21,-1.68,-6.37,2.57,0.54,1.34,BicepCurl
2025-04-03 22:38:41.738880,2.60,-3.04,-4.46,2.40,0.10,1.12,BicepCurl
2025-04-03 22:38:41.771808,4.70,-3.83,-5.03,2.28,-0.23,0.93,BicepCurl
2025-04-03 22:38:41.799135,5.19,-4.31,-4.07,2.02,0.52,0.71,BicepCurl
2025-04-03 22:38:41.830005,2.95,-5.36,-2.07,1.68,0.22,0.66,BicepCurl
2025-04-03 22:38:41.861586,3.04,-6.29,-1.35,1.21,0.36,0.41,BicepCurl
2025-04-03 22:38:41.892111,2.28,-6.24,-0.13,0.74,0.07,0.02,BicepCurl
2025-04-03 22:38:41.923415,2.83,-6.25,-0.41,0.20,-0.06,-0.14,BicepCurl
2025-04-03 22:38:41.953144,3.08,-6.05,-0.99,-0.39,-0.15,-0.29,BicepCurl
2025-04-03 22:38:41.984455,2.91,-6.08,-1.76,-0.91,-0.37,-0.62,BicepCurl
2025-04-03 22:38:42.015659,3.69,-6.00,-2.09,-1.28,-0.64,-0.67,BicepCurl
2025-04-03 22:38:42.045693,4.17,-6.02,-3.65,-1.51,-0.26,-0.89,BicepCurl
2025-04-03 22:38:42.086858,3.83,-4.95,-2.51,-1.75,-0.50,-0.92,BicepCurl
2025-04-03 22:38:42.108927,5.08,-4.28,-3.75,-2.01,-0.29,-1.11,BicepCurl
2025-04-03 22:38:42.137876,4.24,-3.64,-4.83,-2.25,-0.07,-1.21,BicepCurl
2025-04-03 22:38:42.169212,5.70,-2.26,-5.33,-2.38,-0.71,-1.10,BicepCurl
2025-04-03 22:38:42.200429,6.07,-2.17,-6.88,-2.57,-0.12,-1.26,BicepCurl
2025-04-03 22:38:42.230481,5.08,-0.34,-7.30,-2.47,-0.19,-1.20,BicepCurl
2025-04-03 22:38:42.264031,6.76,-0.18,-7.92,-2.48,0.11,-1.15,BicepCurl
2025-04-03 22:38:42.300056,5.68,0.62,-7.40,-2.54,0.66,-1.20,BicepCurl
2025-04-03 22:38:42.322886,4.24,1.67,-7.51,-2.42,-0.36,-1.18,BicepCurl
2025-04-03 22:38:42.358116,7.39,2.60,-8.71,-2.23,-1.05,-1.24,BicepCurl
2025-04-03 22:38:42.386112,8.81,2.45,-8.38,-2.46,0.98,-1.40,BicepCurl
2025-04-03 22:38:42.419854,1.84,3.28,-6.14,-2.41,0.51,-1.55,BicepCurl
2025-04-03 22:38:42.459809,8.05,5.15,-8.65,-2.08,-1.72,-1.19,BicepCurl
2025-04-03 22:38:42.481762,10.78,5.03,-9.44,-2.38,1.39,-1.22,BicepCurl
2025-04-03 22:38:42.508724,2.51,5.44,-6.05,-2.23,0.88,-1.47,BicepCurl
2025-04-03 22:38:42.539280,6.96,6.79,-7.54,-1.89,-1.30,-0.86,BicepCurl
2025-04-03 22:38:42.573728,9.09,5.95,-8.11,-1.91,0.53,-1.20,BicepCurl
2025-04-03 22:38:42.600258,4.28,5.90,-5.02,-2.02,1.28,-1.35,BicepCurl
2025-04-03 22:38:42.631386,3.98,7.32,-3.65,-2.09,0.01,-1.44,BicepCurl
2025-04-03 22:38:42.661830,5.17,8.17,-4.64,-2.40,0.36,-1.53,BicepCurl
2025-04-03 22:38:42.695896,3.70,9.15,-3.40,-2.51,0.69,-1.48,BicepCurl
2025-04-03 22:38:42.723490,3.98,10.29,-3.75,-2.39,0.72,-1.66,BicepCurl
2025-04-03 22:38:42.754262,3.81,10.69,-3.44,-2.22,0.70,-1.57,BicepCurl
2025-04-03 22:38:42.789459,3.68,10.42,-3.22,-1.86,0.59,-1.35,BicepCurl
2025-04-03 22:38:42.816064,3.96,9.60,-2.45,-1.51,0.37,-1.11,BicepCurl
2025-04-03 22:38:42.847277,4.55,9.54,-2.52,-1.22,0.19,-0.92,BicepCurl
2025-04-03 22:38:42.879212,4.44,9.09,-2.75,-0.85,0.16,-0.59,BicepCurl
2025-04-03 22:38:42.908609,4.36,9.17,-2.10,-0.60,0.11,-0.53,BicepCurl
2025-04-03 22:38:42.939308,3.97,8.83,-1.78,-0.34,0.08,-0.29,BicepCurl
2025-04-03 22:38:42.973282,3.74,9.15,-1.74,-0.09,0.11,-0.12,BicepCurl
2025-04-03 22:38:43.001965,3.04,9.42,-0.97,0.05,0.10,0.07,BicepCurl
2025-04-03 22:38:43.037190,2.45,9.49,-0.76,0.13,-0.11,0.16,BicepCurl
2025-04-03 22:38:43.062965,2.33,9.47,-0.58,0.16,-0.23,0.19,BicepCurl
2025-04-03 22:38:43.096111,2.27,9.52,-0.31,0.18,-0.19,0.15,BicepCurl
2025-04-03 22:38:43.125356,1.81,9.41,-0.24,0.16,-0.10,0.13,BicepCurl
2025-04-03 22:38:43.154821,1.59,9.45,-0.03,0.19,-0.27,0.16,BicepCurl
2025-04-03 22:38:43.213562,2.29,9.39,-0.20,0.14,-0.11,0.04,BicepCurl
2025-04-03 22:38:43.224733,1.69,9.52,-0.26,0.05,0.02,0.01,BicepCurl
2025-04-03 22:38:43.246545,1.99,9.32,0.00,0.03,-0.15,-0.01,BicepCurl
2025-04-03 22:38:43.277563,2.65,9.23,-0.18,-0.01,-0.01,0.01,BicepCurl
2025-04-03 22:38:43.309465,2.37,9.34,-0.33,-0.05,0.14,0.02,BicepCurl
2025-04-03 22:38:43.338929,2.15,9.38,-0.20,-0.06,0.03,0.01,BicepCurl
2025-04-03 22:38:43.370925,2.52,9.53,-0.59,-0.08,0.05,0.03,BicepCurl
2025-04-03 22:38:43.404728,2.35,9.29,-0.78,-0.09,0.19,0.02,BicepCurl
2025-04-03 22:38:43.431405,2.03,9.35,-0.58,-0.03,-0.06,0.02,BicepCurl
2025-04-03 22:38:43.462282,2.81,9.28,-0.95,0.04,0.01,0.02,BicepCurl
2025-04-03 22:38:43.494648,2.59,9.17,-0.57,0.10,0.04,0.06,BicepCurl
2025-04-03 22:38:43.523624,2.61,9.39,-0.79,0.08,-0.00,0.06,BicepCurl
2025-04-03 22:38:43.560444,2.47,9.46,-0.65,0.10,-0.14,0.11,BicepCurl
2025-04-03 22:38:43.585064,3.00,9.36,-0.74,0.16,-0.23,0.15,BicepCurl
2025-04-03 22:38:43.624914,2.64,9.35,-1.13,0.24,-0.09,0.22,BicepCurl
2025-04-03 22:38:43.646854,2.43,9.38,-1.26,0.35,-0.40,0.32,BicepCurl
2025-04-03 22:38:43.680487,3.09,9.28,-1.24,0.39,-0.42,0.24,BicepCurl
2025-04-03 22:38:43.710145,2.62,9.17,-1.54,0.30,-0.08,0.15,BicepCurl
