Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,Label
2025-04-03 22:42:04.704982,-2.38,-9.55,2.21,-0.62,-0.62,0.78,OverHead
2025-04-03 22:42:04.737977,-1.00,-7.09,0.08,-0.47,-0.03,0.69,OverHead
2025-04-03 22:42:04.766609,-2.66,-10.03,2.14,-0.17,0.04,0.39,OverHead
2025-04-03 22:42:04.800810,-2.68,-9.32,2.64,-0.05,-0.42,0.41,OverHead
2025-04-03 22:42:04.828191,-1.83,-10.68,1.26,0.16,-0.21,-0.03,OverHead
2025-04-03 22:42:04.859039,-1.31,-9.98,2.31,0.46,0.36,-0.02,OverHead
2025-04-03 22:42:04.889837,-2.51,-10.14,3.99,0.53,0.51,-0.01,OverHead
2025-04-03 22:42:04.921117,-3.29,-11.01,4.15,0.51,-0.27,-0.12,OverHead
2025-04-03 22:42:04.961716,-1.09,-10.31,4.05,0.42,-0.62,0.08,OverHead
2025-04-03 22:42:04.982368,-2.21,-10.43,4.48,0.30,-0.19,-0.29,OverHead
2025-04-03 22:42:05.014923,-1.32,-11.19,4.25,0.19,0.01,-0.22,OverHead
2025-04-03 22:42:05.045461,-2.44,-10.30,3.53,0.19,-0.44,-0.43,OverHead
2025-04-03 22:42:05.075511,-2.08,-11.09,3.65,0.18,-0.50,-0.39,OverHead
2025-04-03 22:42:05.106132,-1.08,-10.64,3.12,0.16,-0.19,-0.50,OverHead
2025-04-03 22:42:05.136622,-1.83,-10.34,2.97,0.18,0.15,-0.45,OverHead
2025-04-03 22:42:05.169861,-0.46,-11.13,3.42,0.11,0.05,-0.54,OverHead
2025-04-03 22:42:05.198297,-0.29,-10.45,2.95,0.26,-0.34,-0.48,OverHead
2025-04-03 22:42:05.229754,-1.30,-10.28,3.73,0.23,-0.14,-0.59,OverHead
2025-04-03 22:42:05.260627,-1.52,-9.92,3.03,0.13,0.05,-0.77,OverHead
2025-04-03 22:42:05.291343,-2.13,-10.42,3.11,0.07,0.17,-0.87,OverHead
2025-04-03 22:42:05.322135,-2.31,-11.47,4.22,0.07,-0.02,-0.80,OverHead
2025-04-03 22:42:05.354716,-1.18,-12.08,3.48,0.17,-0.11,-0.52,OverHead
2025-04-03 22:42:05.383434,-1.20,-11.83,4.05,0.11,-0.20,-0.49,OverHead
2025-04-03 22:42:05.414196,0.18,-10.95,4.00,0.05,-0.30,-0.26,OverHead
2025-04-03 22:42:05.451459,0.40,-10.38,3.83,0.00,-0.16,-0.05,OverHead
2025-04-03 22:42:05.477141,0.44,-9.77,3.62,-0.07,-0.04,0.19,OverHead
2025-04-03 22:42:05.511847,0.40,-9.45,3.52,-0.11,0.08,0.27,OverHead
2025-04-03 22:42:05.537113,0.17,-9.34,3.73,-0.10,0.18,0.25,OverHead
2025-04-03 22:42:05.568002,-0.11,-9.07,3.59,-0.09,0.10,0.20,OverHead
2025-04-03 22:42:05.598835,-0.32,-9.00,3.63,-0.12,-0.05,0.13,OverHead
2025-04-03 22:42:05.629386,0.12,-8.97,3.44,-0.12,0.14,0.04,OverHead
2025-04-03 22:42:05.660402,-0.24,-9.20,3.61,-0.12,0.16,0.07,OverHead
2025-04-03 22:42:05.691019,-0.60,-9.29,3.71,-0.12,-0.01,0.04,OverHead
2025-04-03 22:42:05.721980,-0.41,-9.50,3.23,-0.11,-0.13,0.04,OverHead
2025-04-03 22:42:05.752722,-0.22,-9.57,3.33,-0.05,-0.02,0.02,OverHead
2025-04-03 22:42:05.784047,-0.21,-9.57,3.37,-0.01,0.10,0.07,OverHead
2025-04-03 22:42:05.814316,-0.11,-9.49,3.64,-0.01,-0.01,0.08,OverHead
2025-04-03 22:42:05.850016,-0.11,-9.25,3.85,-0.05,0.01,0.08,OverHead
2025-04-03 22:42:05.876417,0.00,-9.17,3.55,-0.07,0.02,0.16,OverHead
2025-04-03 22:42:05.906328,-0.63,-9.27,3.62,-0.11,-0.03,0.15,OverHead
2025-04-03 22:42:05.940219,-0.46,-9.62,3.37,-0.15,-0.13,0.15,OverHead
2025-04-03 22:42:05.968024,-0.68,-9.65,3.32,-0.16,-0.09,0.12,OverHead
2025-04-03 22:42:05.999003,-0.84,-10.19,3.20,-0.18,-0.03,0.10,OverHead
2025-04-03 22:42:06.029712,-1.01,-10.57,3.46,-0.21,-0.04,0.15,OverHead
2025-04-03 22:42:06.063680,-0.86,-10.75,3.75,-0.31,-0.11,0.28,OverHead
2025-04-03 22:42:06.091771,-1.01,-11.10,3.51,-0.40,-0.20,0.43,OverHead
2025-04-03 22:42:06.127657,-1.08,-11.60,3.61,-0.49,-0.02,0.58,OverHead
2025-04-03 22:42:06.157278,-1.67,-11.50,3.54,-0.62,0.11,0.71,OverHead
2025-04-03 22:42:06.184265,-2.15,-11.75,3.21,-0.72,0.02,0.88,OverHead
2025-04-03 22:42:06.215098,-2.46,-11.98,2.56,-0.76,-0.11,0.86,OverHead
2025-04-03 22:42:06.247828,-1.60,-11.48,1.98,-0.70,0.13,0.87,OverHead
2025-04-03 22:42:06.277294,-2.73,-11.42,1.99,-0.61,0.28,0.82,OverHead
2025-04-03 22:42:06.307455,-2.91,-11.44,2.04,-0.54,0.00,0.80,OverHead
2025-04-03 22:42:06.338249,-2.00,-11.32,2.40,-0.43,-0.22,0.69,OverHead
2025-04-03 22:42:06.370907,-2.39,-11.25,2.34,-0.28,-0.29,0.51,OverHead
2025-04-03 22:42:06.400116,-3.01,-11.24,1.94,-0.25,-0.27,0.42,OverHead
2025-04-03 22:42:06.432588,-2.84,-10.78,1.34,-0.23,-0.23,0.18,OverHead
2025-04-03 22:42:06.463624,-2.60,-10.63,1.41,-0.17,-0.01,0.16,OverHead
2025-04-03 22:42:06.493055,-2.84,-10.56,1.20,0.01,0.19,-0.32,OverHead
2025-04-03 22:42:06.523537,-2.81,-9.84,0.99,0.16,0.09,-0.51,OverHead
2025-04-03 22:42:06.554823,-2.69,-9.64,1.31,0.28,0.02,-0.68,OverHead
2025-04-03 22:42:06.585444,-1.91,-9.03,0.89,0.45,0.11,-0.91,OverHead
2025-04-03 22:42:06.616240,-1.32,-8.85,1.60,0.57,0.31,-1.03,OverHead
2025-04-03 22:42:06.648577,-0.97,-8.81,1.83,0.67,0.39,-1.19,OverHead
2025-04-03 22:42:07.224982,1.14,-8.73,4.00,-0.01,-0.19,0.08,OverHead
2025-04-03 22:42:07.259200,1.22,-9.07,3.76,-0.03,-0.30,0.06,OverHead
2025-04-03 22:42:07.287483,1.62,-8.86,3.59,0.00,-0.10,0.08,OverHead
2025-04-03 22:42:07.320020,1.73,-8.71,3.86,0.03,0.10,0.17,OverHead
2025-04-03 22:42:07.349309,1.09,-8.06,4.30,-0.04,0.03,0.28,OverHead
2025-04-03 22:42:07.380358,0.90,-8.06,4.31,-0.14,-0.36,0.51,OverHead
2025-04-03 22:42:07.409455,0.68,-7.63,4.05,-0.25,-0.79,0.75,OverHead
2025-04-03 22:42:07.444292,1.51,-7.25,3.35,-0.34,-0.89,0.93,OverHead
2025-04-03 22:42:07.472443,0.91,-7.33,3.48,-0.43,-0.82,1.15,OverHead
2025-04-03 22:42:07.503270,0.12,-6.79,3.26,-0.49,-0.80,1.35,OverHead
2025-04-03 22:42:07.534786,0.11,-7.13,2.41,-0.56,-0.43,1.36,OverHead
2025-04-03 22:42:07.565362,-0.89,-6.98,2.09,-0.55,-0.22,1.26,OverHead
2025-04-03 22:42:07.595235,-1.24,-8.46,2.32,-0.50,-0.17,1.18,OverHead
2025-04-03 22:42:07.627248,-0.60,-7.04,2.64,-0.48,0.14,1.04,OverHead
2025-04-03 22:42:07.655898,-1.36,-8.37,2.10,-0.44,0.37,0.99,OverHead
2025-04-03 22:42:07.687419,-2.13,-10.28,3.14,-0.38,-0.06,0.55,OverHead
2025-04-03 22:42:07.717583,-1.43,-7.52,2.72,-0.36,-0.41,0.65,OverHead
2025-04-03 22:42:07.748638,-1.03,-10.42,2.27,-0.26,-0.09,0.50,OverHead
2025-04-03 22:42:07.781258,-1.22,-9.31,2.30,-0.15,0.20,0.47,OverHead
2025-04-03 22:42:07.811248,-2.23,-10.08,2.51,-0.03,0.07,0.12,OverHead
2025-04-03 22:42:07.841442,-1.06,-9.01,2.34,0.07,-0.14,0.29,OverHead
2025-04-03 22:42:07.872551,-0.82,-9.17,2.21,0.11,0.21,0.06,OverHead
2025-04-03 22:42:07.903432,-2.12,-10.28,3.36,0.18,0.13,-0.14,OverHead
2025-04-03 22:42:07.934439,-1.87,-9.40,2.83,0.21,-0.59,0.24,OverHead
2025-04-03 22:42:07.964922,-1.23,-9.10,2.33,0.22,-0.21,-0.10,OverHead
2025-04-03 22:42:08.002828,-1.04,-11.20,3.51,0.22,0.05,-0.18,OverHead
2025-04-03 22:42:08.026725,-1.39,-8.81,2.48,0.19,-0.21,-0.25,OverHead
2025-04-03 22:42:08.057549,-0.98,-8.97,3.17,0.31,-0.17,-0.24,OverHead
2025-04-03 22:42:08.096659,-2.09,-10.34,3.72,0.29,-0.34,-0.47,OverHead
2025-04-03 22:42:08.141205,-0.24,-9.39,2.34,0.37,-0.22,-0.29,OverHead
2025-04-03 22:42:08.150772,0.70,-9.57,4.07,0.47,0.27,-0.39,OverHead
2025-04-03 22:42:08.180132,-1.14,-10.00,3.06,0.71,0.03,-0.35,OverHead
2025-04-03 22:42:08.214124,-2.69,-10.50,3.40,0.79,-0.21,-0.42,OverHead
2025-04-03 22:42:08.243000,-2.06,-12.84,4.20,0.76,-0.12,-0.83,OverHead
2025-04-03 22:42:08.272704,-1.32,-12.43,3.86,0.75,-0.09,-0.85,OverHead
