Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,handGrip,Label
2025-04-03 22:44:01.195996,1.3,9.65,1.57,-0.02,-0.03,-0.0,PalmDown,PushUp
2025-04-03 22:44:01.225905,0.92,9.48,0.94,0.04,0.12,-0.07,PalmDown,PushUp
2025-04-03 22:44:01.255035,0.92,9.52,1.52,0.04,0.13,-0.03,PalmDown,PushUp
2025-04-03 22:44:01.285117,1.34,9.36,1.58,-0.02,0.03,0.01,PalmDown,PushUp
2025-04-03 22:44:01.315528,0.97,9.0,1.92,-0.07,-0.36,0.1,PalmDown,PushUp
2025-04-03 22:44:01.346323,0.85,9.6,0.76,-0.07,-0.28,0.02,PalmDown,PushUp
2025-04-03 22:44:01.377312,1.39,9.81,0.64,-0.04,-0.04,0.06,PalmDown,PushUp
2025-04-03 22:44:01.409378,0.84,9.74,1.24,-0.02,0.04,0.05,PalmDown,PushUp
2025-04-03 22:44:01.438533,1.27,9.37,0.92,-0.01,0.12,0.04,PalmDown,PushUp
2025-04-03 22:44:01.470554,0.8,10.08,1.99,-0.05,-0.07,0.11,PalmDown,PushUp
2025-04-03 22:44:01.499990,1.21,9.58,1.13,-0.06,-0.13,0.13,PalmDown,PushUp
2025-04-03 22:44:01.530827,1.07,9.42,-0.08,-0.08,-0.28,0.08,PalmDown,PushUp
2025-04-03 22:44:01.564786,1.41,9.27,1.28,-0.01,-0.06,-0.04,PalmDown,PushUp
2025-04-03 22:44:01.595346,1.18,9.4,2.23,0.02,0.19,-0.08,PalmDown,PushUp
2025-04-03 22:44:01.623462,0.89,10.31,2.5,0.11,0.66,-0.21,PalmDown,PushUp
2025-04-03 22:44:01.655289,1.92,9.2,0.92,-0.04,-0.14,0.12,PalmDown,PushUp
2025-04-03 22:44:01.689207,1.0,9.43,1.99,-0.07,-0.3,0.05,PalmDown,PushUp
2025-04-03 22:44:01.715544,1.38,9.46,1.09,-0.01,-0.01,-0.01,PalmDown,PushUp
2025-04-03 22:44:01.746475,1.39,10.16,1.47,0.16,1.47,-0.42,PalmDown,PushUp
2025-04-03 22:44:01.783069,-0.87,9.57,5.71,-0.28,-1.38,0.2,PalmDown,PushUp
2025-04-03 22:44:01.807933,1.24,8.6,1.14,-0.09,-0.53,0.14,PalmDown,PushUp
2025-04-03 22:44:01.838635,0.96,9.52,0.95,0.0,0.12,-0.09,PalmDown,PushUp
2025-04-03 22:44:01.869367,1.11,9.72,1.42,-0.02,0.03,0.0,PalmDown,PushUp
