Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,handGrip,Label
2025-04-03 22:46:00.948015,4.37,-3.32,2.63,-0.3,-0.17,-0.38,ClosedGrip,TricepExtension
2025-04-03 22:46:00.977484,3.71,-2.93,1.65,-0.34,-0.45,-0.6,ClosedGrip,TricepExtension
2025-04-03 22:46:01.008079,4.96,-2.22,0.75,-0.35,-0.76,-0.81,ClosedGrip,TricepExtension
2025-04-03 22:46:01.038646,4.71,-1.92,0.92,-0.32,-0.51,-1.03,ClosedGrip,TricepExtension
2025-04-03 22:46:01.069291,4.74,-1.61,0.76,-0.18,-0.67,-1.37,ClosedGrip,TricepExtension
2025-04-03 22:46:01.100196,5.13,-1.09,1.41,-0.22,-0.71,-1.79,ClosedGrip,TricepExtension
2025-04-03 22:46:01.130745,6.48,-1.56,1.18,-0.22,-0.71,-2.1,ClosedGrip,TricepExtension
2025-04-03 22:46:01.161765,7.33,-1.14,1.96,-0.27,-0.75,-2.54,ClosedGrip,TricepExtension
2025-04-03 22:46:01.192632,8.41,0.23,0.37,-0.23,-0.78,-2.84,ClosedGrip,TricepExtension
2025-04-03 22:46:01.223296,10.69,0.11,0.63,-0.23,-0.62,-3.27,ClosedGrip,TricepExtension
2025-04-03 22:46:01.254856,10.47,0.69,0.73,-0.23,-0.15,-3.7,ClosedGrip,TricepExtension
2025-04-03 22:46:01.285172,9.53,3.06,1.01,-0.14,-0.54,-4.07,ClosedGrip,TricepExtension
2025-04-03 22:46:01.315967,12.61,4.1,0.59,-0.13,-0.03,-4.05,ClosedGrip,TricepExtension
2025-04-03 22:46:01.346763,11.51,5.36,0.37,0.03,0.68,-4.23,ClosedGrip,TricepExtension
2025-04-03 22:46:01.377669,8.89,8.14,2.81,0.08,-0.47,-4.3,ClosedGrip,TricepExtension
2025-04-03 22:46:01.410978,12.53,9.53,0.66,-0.07,-0.02,-3.87,ClosedGrip,TricepExtension
2025-04-03 22:46:01.439352,10.51,9.36,2.38,-0.17,0.08,-3.79,ClosedGrip,TricepExtension
2025-04-03 22:46:01.475267,9.54,9.93,2.08,-0.11,-0.23,-3.87,ClosedGrip,TricepExtension
2025-04-03 22:46:01.501049,8.66,10.14,2.92,-0.19,0.32,-3.39,ClosedGrip,TricepExtension
2025-04-03 22:46:01.532783,7.68,10.42,2.98,-0.24,0.02,-3.2,ClosedGrip,TricepExtension
2025-04-03 22:46:01.563803,7.42,10.89,2.45,-0.19,-0.21,-2.53,ClosedGrip,TricepExtension
2025-04-03 22:46:01.593663,7.94,10.04,1.74,-0.03,0.24,-1.97,ClosedGrip,TricepExtension
2025-04-03 22:46:01.624479,5.49,9.76,2.6,0.15,0.68,-1.51,ClosedGrip,TricepExtension
2025-04-03 22:46:01.656035,4.76,9.82,3.32,0.08,0.16,-1.08,ClosedGrip,TricepExtension
2025-04-03 22:46:01.685969,5.77,9.42,2.79,-0.11,-0.11,-0.9,ClosedGrip,TricepExtension
2025-04-03 22:46:01.718149,5.45,9.8,2.38,-0.21,-0.43,-0.7,ClosedGrip,TricepExtension
2025-04-03 22:46:01.747761,5.85,9.36,2.07,-0.19,-0.54,-0.25,ClosedGrip,TricepExtension
2025-04-03 22:46:01.781898,5.2,9.1,1.66,-0.13,-0.2,0.19,ClosedGrip,TricepExtension
2025-04-03 22:46:01.812102,3.44,9.05,2.38,-0.19,-0.18,0.24,ClosedGrip,TricepExtension
2025-04-03 22:46:01.839925,2.85,9.02,2.29,-0.2,-0.5,0.22,ClosedGrip,TricepExtension
2025-04-03 22:46:01.871296,3.24,9.37,1.3,-0.21,-0.37,0.3,ClosedGrip,TricepExtension
2025-04-03 22:46:01.901689,2.25,9.02,1.73,-0.19,-0.27,0.28,ClosedGrip,TricepExtension
2025-04-03 22:46:01.933507,2.43,9.03,1.43,-0.09,-0.07,0.17,ClosedGrip,TricepExtension
2025-04-03 22:46:01.963179,2.74,9.14,1.4,-0.08,0.14,0.12,ClosedGrip,TricepExtension
2025-04-03 22:46:02.004017,3.07,8.65,1.76,-0.09,0.02,0.15,ClosedGrip,TricepExtension
2025-04-03 22:46:02.025430,3.5,8.94,1.55,-0.02,-0.05,0.29,ClosedGrip,TricepExtension
2025-04-03 22:46:02.055603,4.89,9.25,1.31,0.04,0.11,0.59,ClosedGrip,TricepExtension
2025-04-03 22:46:02.088385,4.41,9.38,1.87,0.12,-0.29,0.98,ClosedGrip,TricepExtension
2025-04-03 22:46:02.117175,5.07,9.22,1.54,0.16,-0.54,1.19,ClosedGrip,TricepExtension
2025-04-03 22:46:02.148361,6.09,9.07,1.16,0.21,-0.38,1.38,ClosedGrip,TricepExtension
2025-04-03 22:46:02.179360,5.64,8.89,1.33,0.24,-0.36,1.5,ClosedGrip,TricepExtension
2025-04-03 22:46:02.209536,6.18,8.92,0.96,0.25,-0.43,1.62,ClosedGrip,TricepExtension
2025-04-03 22:46:02.240507,6.3,8.59,1.1,0.34,-0.47,1.85,ClosedGrip,TricepExtension
2025-04-03 22:46:02.270806,7.22,8.15,0.91,0.39,-0.25,1.99,ClosedGrip,TricepExtension
2025-04-03 22:46:02.308821,7.1,7.51,1.05,0.41,0.01,1.97,ClosedGrip,TricepExtension
2025-04-03 22:46:02.333565,7.36,7.44,1.15,0.43,0.06,1.98,ClosedGrip,TricepExtension
2025-04-03 22:46:02.363278,8.14,7.19,0.99,0.43,0.21,2.01,ClosedGrip,TricepExtension
2025-04-03 22:46:02.395226,8.39,6.78,1.08,0.41,0.08,1.99,ClosedGrip,TricepExtension
2025-04-03 22:46:02.425227,8.89,6.79,0.7,0.38,0.17,2.12,ClosedGrip,TricepExtension
2025-04-03 22:46:02.455699,9.15,6.62,1.05,0.43,0.08,2.23,ClosedGrip,TricepExtension
2025-04-03 22:46:02.488182,9.69,6.29,0.43,0.54,0.03,2.5,ClosedGrip,TricepExtension
