Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,Label
2025-04-03 22:34:35.582001,10.06,-3.04,1.12,0.17,0.69,0.04,Pull
2025-04-03 22:34:35.608734,8.37,-2.95,2.37,0.12,0.24,0.08,Pull
2025-04-03 22:34:35.640162,10.78,-2.42,1.41,-0.03,0.16,-0.12,Pull
2025-04-03 22:34:35.670200,10.37,-2.23,2.17,-0.11,0.54,-0.06,Pull
2025-04-03 22:34:35.701130,8.12,-2.58,1.94,-0.36,-0.23,-0.08,Pull
2025-04-03 22:34:35.731922,10.91,-2.21,2.22,-0.39,0.18,-0.61,Pull
2025-04-03 22:34:35.762787,10.11,-2.06,3.84,-0.43,0.14,-0.45,Pull
2025-04-03 22:34:35.808424,11.04,0.03,0.46,-0.36,-0.09,-0.57,Pull
2025-04-03 22:34:35.824508,10.23,-0.23,0.83,-0.28,0.05,-0.42,Pull
2025-04-03 22:34:35.855710,10.39,-0.20,-0.05,-0.23,0.14,-0.44,Pull
2025-04-03 22:34:35.886642,10.13,1.30,0.33,-0.18,-0.01,-0.48,Pull
2025-04-03 22:34:35.918200,9.73,0.07,0.10,0.07,-0.29,-0.61,Pull
2025-04-03 22:34:35.954925,10.46,1.17,0.12,0.15,0.33,-0.69,Pull
2025-04-03 22:34:35.979451,8.91,0.88,0.63,0.07,0.57,-0.83,Pull
2025-04-03 22:34:36.020981,8.74,1.52,1.92,0.01,0.16,-0.94,Pull
2025-04-03 22:34:36.040449,8.54,1.90,2.29,-0.09,-0.13,-0.91,Pull
2025-04-03 22:34:36.071239,8.32,2.02,2.60,-0.14,-0.34,-1.04,Pull
2025-04-03 22:34:36.106019,9.34,3.03,1.65,-0.15,0.06,-1.03,Pull
2025-04-03 22:34:36.133071,8.36,3.08,2.50,-0.19,0.20,-1.03,Pull
2025-04-03 22:34:36.163444,8.73,3.47,2.01,-0.15,0.03,-0.93,Pull
2025-04-03 22:34:36.196892,9.92,3.65,1.87,-0.15,0.43,-0.68,Pull
2025-04-03 22:34:36.225316,8.93,3.00,2.86,-0.10,0.51,-0.46,Pull
2025-04-03 22:34:36.256662,9.25,3.22,2.57,-0.06,0.27,-0.16,Pull
2025-04-03 22:34:36.288419,9.45,2.96,2.13,-0.03,0.18,-0.01,Pull
2025-04-03 22:34:36.317743,9.64,2.37,2.47,0.04,0.31,0.09,Pull
2025-04-03 22:34:36.348275,9.15,2.75,2.54,0.02,0.10,0.15,Pull
2025-04-03 22:34:36.379205,9.38,2.10,2.61,0.01,-0.07,0.17,Pull
2025-04-03 22:34:36.412469,9.52,2.32,2.44,0.02,0.02,0.19,Pull
2025-04-03 22:34:36.440808,9.23,2.49,2.18,-0.03,-0.02,0.22,Pull
2025-04-03 22:34:36.471401,8.93,1.64,2.57,-0.03,-0.19,0.24,Pull
2025-04-03 22:34:36.502234,9.29,2.05,2.14,-0.03,0.00,0.18,Pull
2025-04-03 22:34:36.537000,8.90,1.99,2.26,-0.04,-0.05,0.17,Pull
2025-04-03 22:34:36.563649,9.01,1.82,2.29,-0.05,-0.07,0.16,Pull
2025-04-03 22:34:36.594514,9.12,1.35,1.89,-0.01,-0.06,0.08,Pull
2025-04-03 22:34:36.625346,9.16,1.88,2.26,0.03,0.15,0.08,Pull
2025-04-03 22:34:36.656148,8.72,1.70,2.49,0.01,-0.18,0.10,Pull
2025-04-03 22:34:36.686983,9.51,1.40,2.15,-0.03,-0.19,0.06,Pull
2025-04-03 22:34:36.743841,9.33,1.52,2.25,-0.05,-0.10,0.02,Pull
2025-04-03 22:34:36.756790,9.46,1.32,2.16,-0.02,-0.05,-0.07,Pull
2025-04-03 22:34:36.780168,9.44,1.86,2.06,-0.03,0.05,-0.06,Pull
2025-04-03 22:34:36.812909,9.59,1.48,2.17,-0.04,-0.04,-0.01,Pull
2025-04-03 22:34:36.844844,9.45,1.73,1.93,-0.02,0.03,0.01,Pull
2025-04-03 22:34:36.871500,9.38,1.61,2.01,-0.01,-0.01,0.00,Pull
2025-04-03 22:34:36.903409,9.48,1.65,2.08,-0.02,0.11,0.02,Pull
2025-04-03 22:34:36.933535,9.15,1.88,2.35,-0.03,0.05,0.06,Pull
2025-04-03 22:34:36.964503,9.49,1.86,2.13,-0.03,-0.11,0.05,Pull
2025-04-03 22:34:36.994312,9.47,2.48,2.12,-0.03,-0.03,0.14,Pull
2025-04-03 22:34:37.026965,9.35,2.58,2.33,-0.04,-0.13,0.20,Pull
2025-04-03 22:34:37.058485,9.21,3.33,2.19,-0.02,-0.38,0.44,Pull
2025-04-03 22:34:37.087512,9.51,3.68,1.59,0.07,-0.70,0.83,Pull
2025-04-03 22:34:37.118089,9.89,3.77,1.39,0.19,-0.51,1.27,Pull
2025-04-03 22:34:37.151507,9.85,4.64,1.07,0.31,-0.44,1.64,Pull
2025-04-03 22:34:37.183477,9.45,3.41,0.68,0.46,-0.25,1.78,Pull
2025-04-03 22:34:37.213632,8.72,2.56,1.11,0.59,-0.58,1.69,Pull
2025-04-03 22:34:37.241427,10.53,1.21,1.72,0.39,0.03,1.48,Pull
2025-04-03 22:34:37.271868,8.78,0.74,1.23,0.27,-0.25,1.38,Pull
2025-04-03 22:34:37.302767,8.83,-1.44,0.71,0.32,-0.77,1.01,Pull
2025-04-03 22:34:37.338136,10.19,-0.52,-0.29,0.45,-0.48,0.93,Pull
2025-04-03 22:34:37.365344,8.64,-1.33,1.13,0.43,-0.29,0.64,Pull
2025-04-03 22:34:37.395377,9.00,-2.27,1.60,0.11,-0.23,0.34,Pull
2025-04-03 22:34:37.426007,8.15,-3.03,1.36,-0.09,-0.32,0.04,Pull
2025-04-03 22:34:37.460262,10.07,-3.04,0.99,-0.24,-0.05,-0.04,Pull
2025-04-03 22:34:37.490956,8.96,-3.83,1.24,-0.27,-0.14,-0.26,Pull
2025-04-03 22:34:37.520905,9.44,-4.26,1.09,-0.26,-0.26,-0.39,Pull
2025-04-03 22:34:37.552390,10.03,-4.09,0.43,-0.41,0.42,-0.53,Pull
2025-04-03 22:34:37.580832,8.54,-4.99,0.78,-0.55,0.46,-0.68,Pull
2025-04-03 22:34:37.610999,9.44,-4.33,-0.08,-0.58,0.22,-0.58,Pull
2025-04-03 22:34:37.642125,9.32,-4.71,0.33,-0.56,0.32,-0.66,Pull
2025-04-03 22:34:37.672534,9.69,-3.91,0.40,-0.48,0.12,-0.17,Pull
2025-04-03 22:34:37.703275,9.36,-3.68,-0.07,-0.43,0.10,-0.20,Pull
2025-04-03 22:34:37.734275,9.75,-3.68,0.56,-0.37,0.30,-0.00,Pull
2025-04-03 22:34:37.765605,9.10,-2.93,1.44,-0.29,-0.03,0.17,Pull
2025-04-03 22:34:37.798136,9.69,-2.95,0.57,-0.22,0.02,0.15,Pull
2025-04-03 22:34:37.850662,9.76,-2.56,1.12,-0.07,0.36,0.22,Pull
2025-04-03 22:34:37.861559,8.42,-2.16,1.69,-0.00,-0.33,0.24,Pull
2025-04-03 22:34:37.888063,8.74,-2.24,0.70,0.05,-0.33,0.14,Pull
2025-04-03 22:34:37.918708,10.18,-1.87,0.58,0.11,0.08,0.19,Pull
2025-04-03 22:34:37.949479,9.17,-1.44,1.16,0.06,-0.09,0.07,Pull
2025-04-03 22:34:37.980134,9.51,-1.47,0.64,-0.01,-0.08,0.07,Pull
2025-04-03 22:34:38.010931,9.64,-1.62,0.48,-0.01,0.09,0.02,Pull
2025-04-03 22:34:38.041714,9.24,-1.88,1.12,0.03,0.04,-0.06,Pull
2025-04-03 22:34:38.072930,9.59,-1.90,0.69,0.06,-0.04,-0.07,Pull
2025-04-03 22:34:38.107936,9.27,-2.15,0.61,0.07,-0.00,-0.07,Pull
2025-04-03 22:34:38.135249,9.11,-2.73,1.38,0.02,0.01,-0.16,Pull
2025-04-03 22:34:38.167167,9.27,-3.33,1.04,0.01,-0.09,-0.20,Pull
2025-04-03 22:34:38.196837,9.21,-3.62,0.89,0.10,0.03,-0.22,Pull
2025-04-03 22:34:38.230206,9.53,-3.62,0.62,0.17,-0.01,-0.09,Pull
2025-04-03 22:34:38.259980,9.37,-4.57,0.47,0.21,-0.04,0.02,Pull
2025-04-03 22:34:38.288976,9.42,-4.20,0.64,0.29,0.06,0.16,Pull
2025-04-03 22:34:38.318962,9.18,-3.67,0.85,0.27,0.07,0.17,Pull
2025-04-03 22:34:38.349885,8.38,-4.20,1.08,0.26,0.27,0.01,Pull
2025-04-03 22:34:38.380651,8.98,-3.40,0.83,0.22,0.11,-0.06,Pull
2025-04-03 22:34:38.411790,9.64,-2.90,1.27,0.07,0.20,-0.17,Pull
2025-04-03 22:34:38.446620,9.56,-3.24,1.48,-0.09,0.57,-0.47,Pull
2025-04-03 22:34:38.477823,9.77,-2.08,1.26,-0.07,-0.03,-0.64,Pull
2025-04-03 22:34:38.503677,10.56,-0.91,0.74,-0.06,-0.41,-0.33,Pull
2025-04-03 22:34:38.534667,10.97,-1.14,0.76,-0.14,-0.06,-0.45,Pull
2025-04-03 22:34:38.568728,10.40,-0.88,0.46,-0.10,0.07,-0.57,Pull
2025-04-03 22:34:38.596680,11.68,1.19,0.31,-0.03,0.11,-0.29,Pull
2025-04-03 22:34:38.627425,10.46,-0.18,0.60,-0.07,0.09,-0.28,Pull
2025-04-03 22:34:38.665545,10.10,-0.24,0.55,-0.15,0.16,-0.35,Pull
2025-04-03 22:34:38.689821,9.04,0.29,1.11,-0.25,0.45,-0.54,Pull
2025-04-03 22:34:38.719807,8.74,0.80,1.73,-0.29,0.08,-0.88,Pull
2025-04-03 22:34:38.754621,9.47,1.64,0.87,-0.36,0.67,-0.98,Pull
2025-04-03 22:34:38.782074,8.72,2.19,1.55,-0.34,0.72,-1.23,Pull
2025-04-03 22:34:38.812591,8.03,2.93,2.37,-0.36,0.29,-1.39,Pull
2025-04-03 22:34:38.843122,7.64,3.48,1.50,-0.46,0.13,-1.31,Pull
2025-04-03 22:34:38.874221,8.53,3.45,1.33,-0.39,0.43,-1.30,Pull
2025-04-03 22:34:38.908563,9.30,3.75,2.16,-0.24,0.93,-0.99,Pull
2025-04-03 22:34:38.936146,9.40,3.75,1.93,-0.07,0.99,-0.63,Pull
2025-04-03 22:34:38.977931,8.99,3.20,3.16,0.05,0.56,-0.12,Pull
2025-04-03 22:34:38.997850,9.26,3.07,2.56,0.10,-0.17,0.14,Pull
2025-04-03 22:34:39.030225,9.56,1.87,2.25,0.08,-0.34,0.21,Pull
2025-04-03 22:34:39.081091,9.95,1.38,2.24,0.13,-0.18,0.09,Pull
2025-04-03 22:34:39.106089,10.12,2.11,2.29,0.16,0.16,0.03,Pull
2025-04-03 22:34:39.121138,9.42,1.99,2.89,0.14,-0.01,0.14,Pull
2025-04-03 22:34:39.155583,9.42,2.16,2.68,0.13,-0.15,0.22,Pull
2025-04-03 22:34:39.183579,9.47,1.65,2.72,0.14,-0.16,0.28,Pull
2025-04-03 22:34:39.213668,9.33,2.08,2.48,0.12,-0.05,0.28,Pull
2025-04-03 22:34:39.244397,8.85,1.52,2.45,0.07,-0.07,0.24,Pull
2025-04-03 22:34:39.280427,9.08,1.55,2.31,0.06,-0.10,0.17,Pull
2025-04-03 22:34:39.305934,9.19,1.75,1.90,0.06,0.02,0.12,Pull
2025-04-03 22:34:39.341054,9.10,1.80,2.33,0.07,0.15,0.13,Pull
2025-04-03 22:34:39.368388,8.92,1.65,2.34,0.09,0.06,0.04,Pull
2025-04-03 22:34:39.398359,9.35,1.91,1.84,0.07,0.14,0.04,Pull
2025-04-03 22:34:39.431187,8.89,2.47,2.46,0.06,-0.10,0.14,Pull
2025-04-03 22:34:39.459952,8.95,2.04,2.12,0.06,-0.40,0.23,Pull
2025-04-03 22:34:39.491884,9.66,2.32,2.12,0.08,-0.45,0.30,Pull
2025-04-03 22:34:39.521468,9.96,2.80,1.81,0.16,-0.10,0.60,Pull
2025-04-03 22:34:39.553284,9.67,2.16,2.30,0.17,-0.09,0.72,Pull
2025-04-03 22:34:39.595684,9.73,2.94,2.09,0.11,-0.36,0.94,Pull
2025-04-03 22:34:39.615753,9.67,2.60,1.01,0.19,-0.61,1.18,Pull
2025-04-03 22:34:39.648277,10.30,1.77,0.60,0.37,-0.40,1.23,Pull
2025-04-03 22:34:39.677560,9.96,4.19,1.39,0.38,-0.18,1.52,Pull
2025-04-03 22:34:39.708138,8.34,0.19,1.97,0.46,-1.08,1.55,Pull
2025-04-03 22:34:39.744199,9.15,0.19,0.78,0.46,-0.88,1.33,Pull
2025-04-03 22:34:39.768412,9.62,1.52,0.05,0.51,-0.55,1.21,Pull
2025-04-03 22:34:39.801763,8.61,-3.20,0.39,0.65,-0.25,0.88,Pull
2025-04-03 22:34:39.829726,9.94,-1.21,0.26,0.64,0.19,0.72,Pull
2025-04-03 22:34:39.860835,9.25,-0.02,1.30,0.51,0.04,0.44,Pull
